id_venta,fecha_venta,id_cliente,id_propiedad,ciudad,precio_venta,tipo_propiedad,canal_venta,porcentaje_comision,monto_comision
SALE002366,2024-02-01,CUST00024,PROP03929,Bogotá,1450191,Casa,Directo,0.0194,28124
SALE002367,2024-09-18,CUST00321,PROP02546,Ciudad de México,134675,Departamento,Corredor,0.0375,5055
SALE002368,2023-03-21,CUST02651,PROP07616,Bogotá,1100188,Casa,Directo,0.0137,15024
SALE002369,2023-04-11,CUST00690,PROP00464,Ciudad de México,1079482,Casa,Corredor,0.0411,44396
SALE002370,2024-03-05,CUST00079,PROP02390,Bogotá,168684,Departamento,Corredor,0.047,7926
SALE002371,2023-03-14,CUST02885,PROP00508,Ciudad de México,2028695,Casa,Directo,0.0133,26983
SALE002372,2024-02-27,CUST02213,PROP05784,Bogotá,545827,Casa,Corredor,0.0466,25430
SALE002373,2024-02-13,CUST01043,PROP01308,Bogotá,373614,Departamento,Directo,0.0116,4345
SALE002374,2024-01-13,CUST02683,PROP06295,Bogotá,333809,Casa,Directo,0.0117,3914
SALE002375,2024-01-03,CUST02512,PROP01022,Ciudad de México,917111,Casa,Corredor,0.039,35784
SALE002376,2024-03-25,CUST02835,PROP02623,Ciudad de México,1022204,Comercial,Directo,0.0126,12913
SALE002377,2024-07-24,CUST03164,PROP02934,Bogotá,484428,Departamento,Corredor,0.0397,19225
SALE002378,2024-04-16,CUST01182,PROP02943,Bogotá,688298,Departamento,Corredor,0.0302,20820
SALE002379,2023-02-09,CUST01945,PROP04792,Bogotá,127997,Departamento,Corredor,0.0355,4548
SALE002380,2024-11-07,CUST02270,PROP06357,Ciudad de México,196963,Departamento,Corredor,0.049,9641
SALE002381,2024-09-05,CUST00111,PROP06729,Ciudad de México,3107277,Comercial,Corredor,0.0476,147860
SALE002382,2024-05-26,CUST02513,PROP03394,Bogotá,447066,Departamento,Corredor,0.0306,13668
SALE002383,2024-03-29,CUST02706,PROP06054,Bogotá,451356,Casa,Corredor,0.0461,20801
SALE002384,2023-05-10,CUST00130,PROP02844,Bogotá,225630,Departamento,Corredor,0.0389,8771
SALE002385,2024-01-09,CUST00083,PROP00666,Bogotá,202948,Departamento,Corredor,0.0463,9403
SALE002386,2023-08-06,CUST01374,PROP06332,Ciudad de México,264011,Departamento,Corredor,0.0356,9399
SALE002387,2024-12-01,CUST01696,PROP03644,Ciudad de México,768017,Casa,Corredor,0.041,31491
SALE002388,2023-11-30,CUST02028,PROP00768,Ciudad de México,544131,Departamento,Corredor,0.0497,27055
SALE002389,2024-07-13,CUST01909,PROP05083,Bogotá,127382,Departamento,Corredor,0.0365,4654
SALE002390,2023-01-08,CUST00505,PROP02231,Ciudad de México,301749,Departamento,Corredor,0.0477,14391
SALE002391,2023-05-03,CUST02722,PROP00384,Bogotá,427846,Departamento,Corredor,0.0475,20341
SALE002392,2023-03-16,CUST00772,PROP04121,Ciudad de México,140912,Departamento,Corredor,0.0331,4661
SALE002393,2023-06-12,CUST00675,PROP05013,Ciudad de México,522739,Departamento,Corredor,0.0349,18228
SALE002394,2024-09-10,CUST00292,PROP07705,Ciudad de México,1244218,Casa,Corredor,0.0326,40511
SALE002395,2024-08-26,CUST00566,PROP01338,Ciudad de México,602941,Casa,Corredor,0.0358,21561
SALE002396,2024-12-02,CUST01422,PROP02086,Bogotá,214261,Departamento,Corredor,0.0405,8672
SALE002397,2023-10-27,CUST00395,PROP04398,Ciudad de México,621591,Casa,Directo,0.0193,11984
SALE002398,2024-02-25,CUST01901,PROP04043,Bogotá,529713,Departamento,Corredor,0.0379,20092
SALE002399,2023-04-03,CUST02841,PROP04060,Ciudad de México,460093,Departamento,Directo,0.0199,9146
SALE002400,2023-03-29,CUST02773,PROP01393,Bogotá,1061699,Comercial,Corredor,0.038,40328
SALE002401,2023-06-25,CUST01930,PROP02148,Ciudad de México,154807,Departamento,Corredor,0.0418,6467
SALE002402,2023-04-27,CUST03270,PROP01412,Ciudad de México,2084929,Comercial,Corredor,0.0493,102777
SALE002403,2024-10-04,CUST00545,PROP02707,Ciudad de México,1030775,Casa,Corredor,0.042,43325
SALE002404,2024-04-24,CUST01461,PROP06590,Bogotá,471332,Departamento,Corredor,0.0377,17787
SALE002405,2024-02-24,CUST00926,PROP01816,Bogotá,304479,Departamento,Directo,0.0153,4644
SALE002406,2023-12-01,CUST00098,PROP06614,Ciudad de México,602164,Casa,Corredor,0.0409,24613
SALE002407,2024-07-03,CUST02515,PROP04151,Ciudad de México,692050,Departamento,Corredor,0.0321,22215
SALE002408,2024-03-11,CUST01364,PROP07664,Bogotá,3044581,Comercial,Directo,0.014,42765
SALE002409,2024-12-24,CUST00563,PROP06041,Bogotá,919691,Casa,Corredor,0.0405,37272
SALE002410,2024-08-12,CUST00509,PROP02632,Ciudad de México,323983,Departamento,Corredor,0.0456,14768
SALE002411,2024-04-08,CUST01722,PROP06899,Ciudad de México,827875,Casa,Directo,0.0101,8328
SALE002412,2023-11-22,CUST00303,PROP02175,Bogotá,253909,Departamento,Corredor,0.0463,11750
SALE002413,2023-11-07,CUST00876,PROP04052,Bogotá,343225,Departamento,Corredor,0.0354,12151
SALE002414,2023-04-16,CUST02068,PROP03393,Ciudad de México,632030,Departamento,Corredor,0.0443,28003
SALE002415,2024-03-06,CUST02827,PROP07934,Bogotá,333566,Departamento,Corredor,0.0454,15159
SALE002416,2024-02-20,CUST03424,PROP07236,Bogotá,1366966,Comercial,Corredor,0.0472,64510
SALE002417,2024-02-03,CUST02338,PROP03468,Ciudad de México,295874,Departamento,Corredor,0.049,14508
SALE002418,2023-08-27,CUST00993,PROP04249,Bogotá,435648,Departamento,Corredor,0.048,20911
SALE002419,2024-08-26,CUST02897,PROP01173,Ciudad de México,411713,Departamento,Corredor,0.0427,17565
SALE002420,2024-10-27,CUST00776,PROP07571,Ciudad de México,837645,Casa,Corredor,0.0445,37282
SALE002421,2024-07-10,CUST00025,PROP00226,Bogotá,338350,Departamento,Corredor,0.044,14901
SALE002422,2024-08-29,CUST02233,PROP04934,Bogotá,1731672,Comercial,Corredor,0.0404,69886
SALE002423,2023-01-04,CUST02999,PROP02740,Bogotá,499343,Casa,Directo,0.0177,8831
SALE002424,2023-09-07,CUST00968,PROP01334,Bogotá,1974583,Comercial,Corredor,0.0391,77125
SALE002425,2024-05-28,CUST01427,PROP00419,Bogotá,346807,Departamento,Corredor,0.0464,16091
SALE002426,2024-11-26,CUST02908,PROP04611,Bogotá,337037,Departamento,Corredor,0.0449,15124
SALE002427,2023-11-01,CUST01729,PROP04385,Bogotá,1747056,Comercial,Corredor,0.0398,69526
SALE002428,2024-03-11,CUST00003,PROP02249,Ciudad de México,362568,Departamento,Corredor,0.0403,14605
SALE002429,2024-04-09,CUST02283,PROP05639,Bogotá,210221,Departamento,Corredor,0.0428,9002
SALE002430,2024-11-27,CUST01260,PROP04969,Bogotá,323185,Departamento,Corredor,0.0367,11848
SALE002431,2023-01-15,CUST02554,PROP02715,Bogotá,554860,Casa,Directo,0.0156,8633
SALE002432,2024-06-24,CUST01859,PROP02817,Ciudad de México,366978,Departamento,Corredor,0.048,17614
SALE002433,2023-05-04,CUST01298,PROP00168,Ciudad de México,1116683,Casa,Directo,0.0131,14640
SALE002434,2023-01-27,CUST00922,PROP05010,Bogotá,746379,Casa,Corredor,0.0438,32682
SALE002435,2023-06-02,CUST03110,PROP01699,Ciudad de México,182713,Departamento,Corredor,0.0308,5627
SALE002436,2024-09-01,CUST01962,PROP07505,Bogotá,309556,Departamento,Corredor,0.0326,10080
SALE002437,2024-04-03,CUST02551,PROP01319,Ciudad de México,1196965,Casa,Corredor,0.0477,57095
SALE002438,2023-12-22,CUST01300,PROP06524,Ciudad de México,385215,Departamento,Corredor,0.0481,18515
SALE002439,2024-02-10,CUST00965,PROP03083,Bogotá,220817,Departamento,Directo,0.0157,3464
SALE002440,2024-02-13,CUST02914,PROP02405,Bogotá,217223,Departamento,Corredor,0.0419,9110
SALE002441,2024-04-25,CUST02000,PROP06957,Bogotá,564836,Departamento,Directo,0.0141,7962
SALE002442,2023-10-16,CUST03224,PROP01995,Bogotá,1427174,Casa,Corredor,0.0419,59848
SALE002443,2024-03-23,CUST02071,PROP02179,Ciudad de México,562184,Departamento,Directo,0.0188,10545
SALE002444,2023-03-04,CUST00888,PROP06349,Bogotá,1076926,Casa,Corredor,0.0331,35637
SALE002445,2023-02-07,CUST03204,PROP07604,Ciudad de México,782017,Casa,Directo,0.015,11734
SALE002446,2024-09-26,CUST00716,PROP06460,Bogotá,161985,Departamento,Corredor,0.0475,7697
SALE002447,2023-12-16,CUST01029,PROP04700,Bogotá,432423,Departamento,Corredor,0.0314,13586
SALE002448,2024-09-23,CUST00853,PROP03386,Bogotá,385056,Departamento,Corredor,0.034,13101
SALE002449,2024-11-27,CUST01943,PROP06630,Ciudad de México,761775,Casa,Corredor,0.0403,30666
SALE002450,2024-11-17,CUST00742,PROP06070,Ciudad de México,289091,Departamento,Corredor,0.0423,12242
SALE002451,2024-10-18,CUST00049,PROP00111,Ciudad de México,1414208,Casa,Directo,0.0171,24142
SALE002452,2024-03-20,CUST00155,PROP05410,Ciudad de México,1025811,Comercial,Corredor,0.0337,34568
SALE002453,2023-04-08,CUST01129,PROP00247,Ciudad de México,1456583,Casa,Directo,0.016,23274
SALE002454,2023-09-28,CUST01868,PROP04508,Ciudad de México,512124,Departamento,Directo,0.0134,6879
SALE002455,2023-12-01,CUST03012,PROP02621,Ciudad de México,296711,Departamento,Corredor,0.0363,10778
SALE002456,2024-11-21,CUST03355,PROP04546,Ciudad de México,278592,Departamento,Directo,0.0106,2961
SALE002457,2023-07-17,CUST02607,PROP07033,Bogotá,721600,Comercial,Directo,0.0112,8110
SALE002458,2023-06-29,CUST00045,PROP05742,Bogotá,360094,Casa,Corredor,0.046,16556
SALE002459,2023-11-29,CUST02990,PROP01986,Ciudad de México,687874,Casa,Corredor,0.0391,26920
SALE002460,2023-04-18,CUST02777,PROP01445,Ciudad de México,422664,Departamento,Corredor,0.045,19011
SALE002461,2023-11-16,CUST01738,PROP07568,Bogotá,523378,Departamento,Corredor,0.0464,24259
SALE002462,2024-01-01,CUST01839,PROP01480,Bogotá,857795,Casa,Corredor,0.0459,39344
SALE002463,2024-08-31,CUST01517,PROP02792,Ciudad de México,2589639,Comercial,Corredor,0.0496,128509
SALE002464,2023-04-19,CUST01914,PROP04221,Bogotá,558077,Departamento,Corredor,0.0352,19636
SALE002465,2024-02-10,CUST02715,PROP05835,Ciudad de México,924390,Comercial,Directo,0.0107,9916
SALE002466,2024-12-14,CUST01249,PROP02989,Bogotá,183476,Departamento,Corredor,0.0405,7422
SALE002467,2023-03-14,CUST01105,PROP07951,Bogotá,1234075,Casa,Corredor,0.0493,60798
SALE002468,2024-10-03,CUST00324,PROP02308,Bogotá,976103,Casa,Corredor,0.034,33230
SALE002469,2023-10-14,CUST02501,PROP00535,Bogotá,1547714,Casa,Corredor,0.0409,63267
SALE002470,2023-11-29,CUST03266,PROP05832,Bogotá,311065,Departamento,Corredor,0.0382,11880
SALE002471,2024-02-25,CUST02764,PROP00080,Ciudad de México,729741,Departamento,Corredor,0.0425,30995
SALE002472,2024-09-16,CUST03072,PROP04368,Bogotá,597316,Casa,Directo,0.0144,8578
SALE002473,2024-07-26,CUST00526,PROP05976,Ciudad de México,330929,Departamento,Corredor,0.0498,16470
SALE002474,2023-11-18,CUST01758,PROP03637,Bogotá,330138,Departamento,Corredor,0.0456,15049
SALE002475,2024-10-14,CUST01455,PROP07946,Ciudad de México,397885,Departamento,Corredor,0.0455,18087
SALE002476,2024-09-28,CUST00044,PROP05538,Bogotá,352350,Departamento,Corredor,0.0373,13156
SALE002477,2024-04-20,CUST01094,PROP00402,Ciudad de México,360267,Departamento,Directo,0.0177,6359
SALE002478,2023-09-20,CUST00108,PROP03125,Bogotá,906821,Casa,Corredor,0.0404,36667
SALE002479,2023-08-13,CUST01249,PROP04368,Bogotá,598353,Casa,Corredor,0.0471,28209
SALE002480,2024-02-05,CUST02662,PROP00896,Bogotá,258635,Departamento,Corredor,0.0456,11805
SALE002481,2024-12-07,CUST02905,PROP06372,Bogotá,171989,Departamento,Corredor,0.0434,7464
SALE002482,2023-06-27,CUST01871,PROP06078,Ciudad de México,754761,Casa,Directo,0.0124,9367
SALE002483,2024-06-03,CUST02865,PROP03764,Bogotá,356306,Departamento,Corredor,0.0415,14777
SALE002484,2024-02-21,CUST00469,PROP04467,Bogotá,1732464,Comercial,Corredor,0.0479,82918
SALE002485,2024-11-23,CUST02985,PROP03897,Bogotá,182364,Departamento,Directo,0.0162,2961
SALE002486,2023-09-28,CUST01375,PROP02760,Bogotá,2651588,Comercial,Directo,0.0183,48571
SALE002487,2024-03-05,CUST03173,PROP02240,Ciudad de México,726177,Departamento,Corredor,0.0407,29535
SALE002488,2023-09-13,CUST01136,PROP00980,Bogotá,546307,Departamento,Corredor,0.0469,25598
SALE002489,2024-10-13,CUST00815,PROP03095,Ciudad de México,697768,Casa,Directo,0.0158,11049
SALE002490,2023-11-30,CUST02041,PROP01576,Bogotá,448522,Casa,Corredor,0.047,21091
SALE002491,2023-08-21,CUST02786,PROP03982,Bogotá,397800,Departamento,Corredor,0.0395,15695
SALE002492,2024-02-22,CUST00069,PROP01360,Bogotá,1337662,Casa,Corredor,0.0433,57960
SALE002493,2024-02-26,CUST01353,PROP07398,Bogotá,2271739,Comercial,Corredor,0.0311,70758
SALE002494,2024-04-02,CUST00789,PROP01554,Bogotá,198849,Departamento,Corredor,0.0388,7706
SALE002495,2023-01-24,CUST01605,PROP02536,Ciudad de México,88656,Departamento,Corredor,0.0328,2906
SALE002496,2024-06-21,CUST02649,PROP06878,Bogotá,149980,Departamento,Corredor,0.0346,5190
SALE002497,2024-04-05,CUST00540,PROP01188,Bogotá,534024,Casa,Corredor,0.0408,21802
SALE002498,2023-06-25,CUST03091,PROP04068,Bogotá,526876,Comercial,Corredor,0.0408,21503
SALE002499,2023-07-27,CUST01899,PROP05543,Bogotá,261723,Departamento,Corredor,0.046,12035
SALE002500,2024-12-06,CUST02059,PROP01384,Ciudad de México,437313,Comercial,Corredor,0.0395,17274
SALE002501,2024-08-07,CUST01050,PROP03241,Ciudad de México,358091,Departamento,Corredor,0.0489,17505
SALE002502,2023-09-24,CUST00665,PROP07681,Bogotá,324952,Departamento,Corredor,0.0367,11925
SALE002503,2023-09-23,CUST02789,PROP06993,Ciudad de México,766174,Casa,Corredor,0.0392,30019
SALE002504,2023-03-07,CUST01582,PROP02396,Ciudad de México,4012054,Comercial,Corredor,0.0454,182179
SALE002505,2023-10-06,CUST01480,PROP04862,Ciudad de México,227650,Departamento,Directo,0.0166,3772
SALE002506,2023-12-01,CUST00561,PROP05319,Ciudad de México,548437,Casa,Corredor,0.0333,18282
SALE002507,2024-04-04,CUST03002,PROP03284,Ciudad de México,317283,Departamento,Corredor,0.0404,12811
SALE002508,2023-09-27,CUST03208,PROP06826,Bogotá,269862,Departamento,Corredor,0.0315,8504
SALE002509,2024-11-17,CUST03353,PROP05272,Bogotá,697660,Casa,Corredor,0.033,23013
SALE002510,2023-04-19,CUST00491,PROP01909,Ciudad de México,1588246,Casa,Corredor,0.0321,50969
SALE002511,2024-05-18,CUST02335,PROP02625,Bogotá,318242,Departamento,Corredor,0.0319,10152
SALE002512,2024-12-24,CUST03150,PROP02578,Ciudad de México,350004,Departamento,Directo,0.0115,4012
SALE002513,2024-09-13,CUST02518,PROP03162,Bogotá,654966,Comercial,Directo,0.0189,12381
SALE002514,2023-11-30,CUST01739,PROP01038,Bogotá,695958,Casa,Directo,0.0169,11748
SALE002515,2024-12-04,CUST01477,PROP00019,Ciudad de México,472766,Departamento,Corredor,0.0435,20569
SALE002516,2024-07-22,CUST00041,PROP05202,Ciudad de México,349232,Departamento,Corredor,0.0479,16734
SALE002517,2024-03-21,CUST01899,PROP05881,Bogotá,261860,Departamento,Corredor,0.044,11510
SALE002518,2023-07-02,CUST02485,PROP00621,Ciudad de México,1202377,Casa,Corredor,0.0422,50713
SALE002519,2024-11-27,CUST01544,PROP07687,Ciudad de México,306304,Departamento,Corredor,0.0449,13754
SALE002520,2023-01-10,CUST02881,PROP05952,Bogotá,140243,Departamento,Directo,0.017,2381
SALE002521,2023-10-09,CUST02795,PROP06146,Bogotá,575884,Casa,Corredor,0.042,24196
SALE002522,2023-03-08,CUST03044,PROP05383,Bogotá,474315,Casa,Directo,0.0111,5253
SALE002523,2023-06-01,CUST01598,PROP03612,Bogotá,415680,Casa,Corredor,0.0314,13053
SALE002524,2024-12-18,CUST03279,PROP03932,Bogotá,410998,Departamento,Corredor,0.0333,13685
SALE002525,2023-09-17,CUST02415,PROP01514,Bogotá,402007,Departamento,Corredor,0.0424,17055
SALE002526,2024-03-06,CUST02941,PROP02385,Ciudad de México,340578,Departamento,Corredor,0.0404,13772
SALE002527,2023-07-09,CUST00856,PROP02334,Ciudad de México,232007,Departamento,Corredor,0.0409,9496
SALE002528,2023-09-01,CUST00893,PROP04350,Ciudad de México,3265472,Comercial,Corredor,0.0377,123147
SALE002529,2023-06-28,CUST01828,PROP02645,Bogotá,230129,Departamento,Directo,0.0182,4195
SALE002530,2023-04-12,CUST00036,PROP03557,Bogotá,2893239,Comercial,Corredor,0.0448,129742
SALE002531,2024-09-14,CUST02243,PROP07369,Bogotá,311268,Departamento,Corredor,0.031,9658
SALE002532,2024-03-09,CUST03208,PROP05412,Ciudad de México,481946,Departamento,Corredor,0.034,16388
SALE002533,2024-09-01,CUST01319,PROP01302,Ciudad de México,542546,Departamento,Directo,0.0155,8386
SALE002534,2023-05-19,CUST00508,PROP03407,Ciudad de México,305202,Departamento,Corredor,0.0338,10323
SALE002535,2024-06-07,CUST00264,PROP07758,Bogotá,917722,Casa,Directo,0.0114,10472
SALE002536,2024-11-17,CUST03089,PROP07579,Bogotá,462805,Departamento,Directo,0.0101,4672
SALE002537,2023-07-14,CUST01040,PROP03282,Ciudad de México,2754103,Comercial,Corredor,0.0497,136766
SALE002538,2023-08-19,CUST01971,PROP00638,Ciudad de México,292286,Departamento,Corredor,0.0346,10120
SALE002539,2024-08-21,CUST00483,PROP07178,Bogotá,469162,Departamento,Directo,0.0142,6673
SALE002540,2023-04-29,CUST01103,PROP01264,Ciudad de México,1495523,Casa,Directo,0.0163,24331
SALE002541,2024-08-08,CUST00581,PROP05910,Bogotá,444602,Departamento,Corredor,0.0349,15527
SALE002542,2023-11-01,CUST02914,PROP00919,Bogotá,345110,Departamento,Corredor,0.0463,15971
SALE002543,2023-07-29,CUST02577,PROP04916,Bogotá,2455117,Comercial,Corredor,0.0419,102747
SALE002544,2024-03-06,CUST00741,PROP05290,Bogotá,419113,Departamento,Corredor,0.0437,18313
SALE002545,2023-10-09,CUST02408,PROP00681,Ciudad de México,1464204,Casa,Corredor,0.0331,48426
SALE002546,2023-10-24,CUST02948,PROP02864,Bogotá,2520318,Comercial,Directo,0.0172,43415
SALE002547,2024-04-25,CUST02870,PROP04933,Ciudad de México,762176,Departamento,Corredor,0.0311,23672
SALE002548,2024-11-20,CUST01036,PROP05043,Bogotá,1889174,Comercial,Corredor,0.0364,68801
SALE002549,2024-03-30,CUST01208,PROP00473,Ciudad de México,1697910,Casa,Corredor,0.0386,65557
SALE002550,2024-05-26,CUST01088,PROP01793,Ciudad de México,306247,Departamento,Corredor,0.0319,9770
SALE002551,2024-11-05,CUST02714,PROP06616,Bogotá,359025,Departamento,Directo,0.0156,5598
SALE002552,2023-10-27,CUST01649,PROP07930,Ciudad de México,882740,Casa,Corredor,0.0368,32501
SALE002553,2024-08-26,CUST01062,PROP02744,Ciudad de México,475903,Departamento,Corredor,0.0327,15564
SALE002554,2024-11-09,CUST03001,PROP04325,Ciudad de México,379808,Departamento,Directo,0.0129,4882
SALE002555,2023-03-30,CUST00446,PROP05959,Ciudad de México,310130,Departamento,Directo,0.0158,4900
SALE002556,2023-10-08,CUST02866,PROP03480,Bogotá,429507,Departamento,Corredor,0.0345,14820
SALE002557,2024-11-09,CUST00217,PROP03471,Ciudad de México,807961,Casa,Corredor,0.0394,31838
SALE002558,2024-10-12,CUST01073,PROP07371,Ciudad de México,431327,Departamento,Directo,0.0169,7291
SALE002559,2024-07-21,CUST02431,PROP01708,Ciudad de México,255776,Departamento,Corredor,0.0422,10800
SALE002560,2023-09-04,CUST02388,PROP03665,Ciudad de México,646923,Departamento,Directo,0.0176,11412
SALE002561,2024-04-30,CUST03282,PROP04145,Bogotá,1124574,Casa,Corredor,0.0438,49300
SALE002562,2024-11-08,CUST00020,PROP04823,Bogotá,2765407,Comercial,Directo,0.0148,41049
SALE002563,2024-07-22,CUST00164,PROP05809,Ciudad de México,549382,Casa,Directo,0.0152,8348
SALE002564,2023-10-08,CUST02554,PROP03012,Ciudad de México,287443,Departamento,Corredor,0.0353,10145
SALE002565,2024-03-11,CUST03083,PROP03167,Bogotá,846935,Casa,Corredor,0.0486,41195
SALE002566,2024-04-21,CUST01446,PROP02166,Ciudad de México,788698,Departamento,Directo,0.019,15000
SALE002567,2023-01-29,CUST01177,PROP04706,Ciudad de México,143327,Departamento,Corredor,0.0463,6640
SALE002568,2024-06-26,CUST01605,PROP01098,Ciudad de México,946444,Casa,Corredor,0.033,31214
SALE002569,2024-04-19,CUST01050,PROP04133,Bogotá,517979,Departamento,Directo,0.0177,9180
SALE002570,2023-04-22,CUST02447,PROP03402,Ciudad de México,318311,Departamento,Corredor,0.0486,15454
SALE002571,2024-05-08,CUST03082,PROP01450,Ciudad de México,547865,Departamento,Corredor,0.0482,26405
SALE002572,2023-02-19,CUST02282,PROP04283,Ciudad de México,859910,Casa,Corredor,0.0481,41362
SALE002573,2023-09-20,CUST02669,PROP07552,Bogotá,792779,Casa,Corredor,0.0435,34469
SALE002574,2023-02-27,CUST02823,PROP02507,Bogotá,715645,Casa,Corredor,0.035,25050
SALE002575,2024-05-14,CUST02827,PROP03039,Bogotá,456065,Departamento,Corredor,0.0417,19022
SALE002576,2023-08-20,CUST01921,PROP00778,Bogotá,555345,Casa,Corredor,0.0357,19812
