id_propiedad,tipo_propiedad,ciudad,barrio,habitaciones,tamano_m2,precio_publicado,categoria_propiedad
PROP01843,Departamento,Ciudad de México,Del Valle,2,54,160437,Residencial
PROP01844,Casa,Bogotá,La Candelaria,3,194,934005,Residencial
PROP01845,Departamento,Ciudad de México,Lomas de Chapultepec,2,60,194290,Residencial
PROP01846,Departamento,Ciudad de México,San Ángel,2,89,205100,Residencial
PROP01847,Departamento,Ciudad de México,Interlomas,2,52,156021,Residencial
PROP01848,Departamento,Bogotá,Cedritos,1,131,450201,Residencial
PROP01849,Departamento,Bogotá,Chicó,2,157,629624,Residencial
PROP01850,Departamento,Bogotá,Santa Bárbara,2,88,359251,Residencial
PROP01851,Departamento,Bogotá,Salitre,3,72,181412,Residencial
PROP01852,Casa,Ciudad de México,San Ángel,3,320,1834338,Residencial
PROP01853,Casa,Bogotá,Chapinero,6,310,1031324,Residencial
PROP01854,Casa,Bogotá,Salitre,3,262,909673,Residencial
PROP01855,Departamento,Bogotá,Zona T,3,66,120772,Residencial
PROP01856,Departamento,Ciudad de México,Coyoacán,3,158,541900,Residencial
PROP01857,Departamento,Ciudad de México,Lomas de Chapultepec,1,147,589924,Residencial
PROP01858,Casa,Bogotá,Chapinero,4,351,1560287,Residencial
PROP01859,Departamento,Bogotá,Usaquén,3,166,442837,Residencial
PROP01860,Departamento,Bogotá,Cedritos,2,138,422439,Residencial
PROP01861,Casa,Ciudad de México,Del Valle,6,133,480546,Residencial
PROP01862,Departamento,Ciudad de México,Reforma,3,97,215675,Residencial
PROP01863,Comercial,Ciudad de México,Roma Norte,0,112,883924,Comercial
PROP01864,Casa,Ciudad de México,Polanco,4,372,2210152,Residencial
PROP01865,Departamento,Bogotá,Chicó,2,46,200601,Residencial
PROP01866,Departamento,Bogotá,Zona T,2,76,270582,Residencial
PROP01867,Departamento,Ciudad de México,San Ángel,3,132,296552,Residencial
PROP01868,Casa,Bogotá,Chapinero,4,397,1379623,Residencial
PROP01869,Departamento,Ciudad de México,Roma Norte,2,96,227368,Residencial
PROP01870,Casa,Bogotá,Usaquén,4,301,908793,Residencial
PROP01871,Departamento,Bogotá,Rosales,2,58,183826,Residencial
PROP01872,Departamento,Ciudad de México,Del Valle,3,70,313976,Residencial
PROP01873,Departamento,Bogotá,Salitre,3,109,395321,Residencial
PROP01874,Casa,Bogotá,Cedritos,3,213,1002057,Residencial
PROP01875,Departamento,Bogotá,Zona T,3,146,333352,Residencial
PROP01876,Casa,Ciudad de México,Polanco,3,367,1152812,Residencial
PROP01877,Departamento,Bogotá,Zona T,3,153,593438,Residencial
PROP01878,Departamento,Bogotá,Chicó,3,89,261230,Residencial
PROP01879,Casa,Ciudad de México,San Ángel,3,140,587240,Residencial
PROP01880,Casa,Bogotá,Salitre,4,129,361031,Residencial
PROP01881,Departamento,Ciudad de México,Del Valle,1,74,283766,Residencial
PROP01882,Departamento,Bogotá,Santa Bárbara,1,140,314334,Residencial
PROP01883,Casa,Ciudad de México,Condesa,6,392,1545387,Residencial
PROP01884,Departamento,Bogotá,Zona T,3,125,295607,Residencial
PROP01885,Departamento,Ciudad de México,Roma Norte,3,102,526373,Residencial
PROP01886,Comercial,Ciudad de México,Reforma,0,375,3145289,Comercial
PROP01887,Departamento,Ciudad de México,Del Valle,1,149,538993,Residencial
PROP01888,Departamento,Bogotá,Cedritos,2,166,666828,Residencial
PROP01889,Departamento,Bogotá,Salitre,1,150,312286,Residencial
PROP01890,Casa,Ciudad de México,Lomas de Chapultepec,2,222,773284,Residencial
PROP01891,Casa,Bogotá,Rosales,4,152,579814,Residencial
PROP01892,Departamento,Bogotá,Usaquén,2,117,461289,Residencial
PROP01893,Departamento,Ciudad de México,Polanco,1,173,456632,Residencial
PROP01894,Departamento,Bogotá,Chicó,2,83,303274,Residencial
PROP01895,Casa,Ciudad de México,San Ángel,3,198,622379,Residencial
PROP01896,Departamento,Bogotá,El Poblado,3,155,676344,Residencial
PROP01897,Comercial,Ciudad de México,Coyoacán,0,548,4830613,Comercial
PROP01898,Departamento,Ciudad de México,Reforma,3,85,203902,Residencial
PROP01899,Comercial,Bogotá,Usaquén,0,415,2592476,Comercial
PROP01900,Departamento,Ciudad de México,Lomas de Chapultepec,4,149,730896,Residencial
PROP01901,Casa,Bogotá,La Candelaria,5,184,517362,Residencial
PROP01902,Departamento,Ciudad de México,San Ángel,1,86,365545,Residencial
PROP01903,Departamento,Ciudad de México,Santa Fe,1,108,353860,Residencial
PROP01904,Casa,Bogotá,Zona T,5,275,1189517,Residencial
PROP01905,Casa,Ciudad de México,Lomas de Chapultepec,2,383,1806130,Residencial
PROP01906,Departamento,Bogotá,Santa Bárbara,2,101,376835,Residencial
PROP01907,Casa,Ciudad de México,Santa Fe,6,145,609912,Residencial
PROP01908,Departamento,Bogotá,Usaquén,2,130,561408,Residencial
PROP01909,Casa,Ciudad de México,Roma Norte,5,319,1643650,Residencial
PROP01910,Departamento,Ciudad de México,Condesa,4,77,263278,Residencial
PROP01911,Departamento,Bogotá,Santa Bárbara,3,59,218579,Residencial
PROP01912,Departamento,Ciudad de México,Roma Norte,2,126,318821,Residencial
PROP01913,Departamento,Bogotá,Santa Bárbara,2,45,161943,Residencial
PROP01914,Comercial,Bogotá,Usaquén,0,300,1389819,Comercial
PROP01915,Departamento,Bogotá,Salitre,2,85,334617,Residencial
PROP01916,Departamento,Bogotá,Salitre,1,163,412455,Residencial
PROP01917,Departamento,Bogotá,Usaquén,3,172,661053,Residencial
PROP01918,Casa,Ciudad de México,Reforma,4,165,706464,Residencial
PROP01919,Departamento,Bogotá,El Poblado,2,156,516849,Residencial
PROP01920,Departamento,Bogotá,La Candelaria,2,106,412375,Residencial
PROP01921,Comercial,Bogotá,La Candelaria,0,375,1525900,Comercial
PROP01922,Departamento,Ciudad de México,Roma Norte,2,122,488019,Residencial
PROP01923,Casa,Ciudad de México,Roma Norte,3,125,526826,Residencial
PROP01924,Casa,Bogotá,Salitre,3,203,660989,Residencial
PROP01925,Departamento,Ciudad de México,Reforma,3,72,343910,Residencial
PROP01926,Comercial,Ciudad de México,Santa Fe,0,99,405996,Comercial
PROP01927,Casa,Ciudad de México,Condesa,3,236,889682,Residencial
PROP01928,Departamento,Bogotá,Rosales,3,108,204311,Residencial
PROP01929,Departamento,Bogotá,Chicó,2,62,157777,Residencial
PROP01930,Casa,Ciudad de México,Santa Fe,3,190,562751,Residencial
PROP01931,Departamento,Ciudad de México,San Ángel,2,81,358748,Residencial
PROP01932,Casa,Bogotá,Chapinero,3,128,282303,Residencial
PROP01933,Departamento,Bogotá,Salitre,1,155,375050,Residencial
PROP01934,Departamento,Ciudad de México,Reforma,2,115,440812,Residencial
PROP01935,Departamento,Ciudad de México,Interlomas,2,139,478402,Residencial
PROP01936,Departamento,Ciudad de México,Del Valle,1,67,317948,Residencial
PROP01937,Departamento,Bogotá,Santa Bárbara,2,73,230177,Residencial
PROP01938,Casa,Bogotá,El Poblado,2,143,508839,Residencial
PROP01939,Casa,Bogotá,Chicó,3,261,1040771,Residencial
PROP01940,Casa,Bogotá,Zona T,5,326,1303739,Residencial
PROP01941,Casa,Bogotá,Usaquén,3,185,836398,Residencial
PROP01942,Casa,Ciudad de México,Condesa,3,252,935616,Residencial
PROP01943,Departamento,Ciudad de México,Lomas de Chapultepec,4,170,676712,Residencial
PROP01944,Casa,Ciudad de México,Coyoacán,3,285,1479754,Residencial
PROP01945,Departamento,Bogotá,Santa Bárbara,2,99,187778,Residencial
PROP01946,Comercial,Bogotá,El Poblado,0,96,476774,Comercial
PROP01947,Casa,Bogotá,Cedritos,2,342,1561405,Residencial
PROP01948,Departamento,Bogotá,Cedritos,2,61,195325,Residencial
PROP01949,Departamento,Ciudad de México,Interlomas,3,94,439281,Residencial
PROP01950,Departamento,Bogotá,Usaquén,3,112,418099,Residencial
PROP01951,Departamento,Bogotá,Chicó,3,95,289523,Residencial
PROP01952,Departamento,Bogotá,Salitre,2,103,283520,Residencial
PROP01953,Departamento,Bogotá,Usaquén,2,144,624826,Residencial
PROP01954,Departamento,Ciudad de México,San Ángel,4,53,279137,Residencial
PROP01955,Comercial,Bogotá,Santa Bárbara,0,475,2917203,Comercial
PROP01956,Casa,Ciudad de México,Reforma,5,227,995238,Residencial
PROP01957,Casa,Ciudad de México,Del Valle,3,289,1025358,Residencial
PROP01958,Casa,Bogotá,Chicó,4,128,636194,Residencial
PROP01959,Departamento,Bogotá,El Poblado,2,80,269459,Residencial
PROP01960,Departamento,Ciudad de México,Interlomas,2,52,123010,Residencial
PROP01961,Casa,Ciudad de México,Roma Norte,4,291,891175,Residencial
PROP01962,Comercial,Bogotá,Chicó,0,502,2580520,Comercial
PROP01963,Departamento,Bogotá,Cedritos,3,50,178918,Residencial
PROP01964,Casa,Bogotá,El Poblado,3,377,1790813,Residencial
PROP01965,Comercial,Bogotá,Chapinero,0,182,958877,Comercial
PROP01966,Casa,Bogotá,Usaquén,5,234,1157695,Residencial
PROP01967,Comercial,Bogotá,El Poblado,0,267,1518385,Comercial
PROP01968,Departamento,Bogotá,Chicó,1,167,564119,Residencial
PROP01969,Comercial,Bogotá,La Candelaria,0,329,1973611,Comercial
PROP01970,Casa,Bogotá,Chicó,4,139,485587,Residencial
PROP01971,Departamento,Ciudad de México,Roma Norte,2,122,633698,Residencial
PROP01972,Comercial,Ciudad de México,Del Valle,0,398,2476160,Comercial
PROP01973,Departamento,Ciudad de México,Santa Fe,2,70,181063,Residencial
PROP01974,Departamento,Bogotá,Salitre,3,57,238166,Residencial
PROP01975,Departamento,Ciudad de México,Reforma,2,70,304608,Residencial
PROP01976,Departamento,Bogotá,La Candelaria,4,51,94770,Residencial
PROP01977,Departamento,Ciudad de México,Condesa,2,172,839820,Residencial
PROP01978,Casa,Bogotá,La Candelaria,3,125,354351,Residencial
PROP01979,Departamento,Bogotá,Rosales,3,83,166339,Residencial
PROP01980,Departamento,Ciudad de México,Reforma,1,66,269994,Residencial
PROP01981,Departamento,Ciudad de México,Lomas de Chapultepec,2,46,131938,Residencial
PROP01982,Departamento,Ciudad de México,Roma Norte,3,74,367148,Residencial
PROP01983,Casa,Bogotá,La Candelaria,5,157,384884,Residencial
PROP01984,Casa,Bogotá,Zona T,4,158,715364,Residencial
PROP01985,Comercial,Bogotá,El Poblado,0,137,916948,Comercial
PROP01986,Casa,Ciudad de México,Condesa,3,208,750232,Residencial
PROP01987,Departamento,Ciudad de México,Reforma,2,139,569841,Residencial
PROP01988,Comercial,Ciudad de México,Roma Norte,0,578,4858662,Comercial
PROP01989,Casa,Bogotá,Zona T,2,279,1350175,Residencial
PROP01990,Departamento,Ciudad de México,Interlomas,2,114,410942,Residencial
PROP01991,Casa,Bogotá,Chicó,4,264,658773,Residencial
PROP01992,Comercial,Bogotá,Chicó,0,196,972691,Comercial
PROP01993,Casa,Bogotá,Zona T,4,322,1159567,Residencial
PROP01994,Departamento,Bogotá,Zona T,2,126,233096,Residencial
PROP01995,Casa,Bogotá,Salitre,5,350,1600280,Residencial
PROP01996,Departamento,Bogotá,Zona T,1,138,443440,Residencial
PROP01997,Departamento,Bogotá,Chapinero,4,157,331948,Residencial
PROP01998,Departamento,Bogotá,Chapinero,3,136,603974,Residencial
PROP01999,Departamento,Bogotá,Usaquén,3,54,115742,Residencial
PROP02000,Departamento,Bogotá,Chapinero,4,92,180410,Residencial
PROP02001,Departamento,Bogotá,Zona T,3,137,537385,Residencial
PROP02002,Casa,Ciudad de México,Lomas de Chapultepec,4,239,857896,Residencial
PROP02003,Casa,Ciudad de México,Santa Fe,4,151,802039,Residencial
PROP02004,Comercial,Bogotá,Zona T,0,226,1264099,Comercial
PROP02005,Departamento,Ciudad de México,Coyoacán,2,78,319750,Residencial
PROP02006,Departamento,Ciudad de México,Interlomas,2,170,745415,Residencial
PROP02007,Comercial,Bogotá,Chapinero,0,517,3177490,Comercial
PROP02008,Departamento,Bogotá,Santa Bárbara,2,110,221436,Residencial
PROP02009,Casa,Ciudad de México,Reforma,5,378,2144977,Residencial
PROP02010,Casa,Ciudad de México,Lomas de Chapultepec,3,350,1893261,Residencial
PROP02011,Departamento,Ciudad de México,Lomas de Chapultepec,4,62,292120,Residencial
PROP02012,Casa,Ciudad de México,San Ángel,4,371,1387014,Residencial
PROP02013,Casa,Bogotá,Rosales,3,244,956092,Residencial
PROP02014,Departamento,Bogotá,Cedritos,2,154,491280,Residencial
PROP02015,Departamento,Bogotá,La Candelaria,4,176,543211,Residencial
PROP02016,Departamento,Bogotá,Santa Bárbara,2,70,301802,Residencial
PROP02017,Departamento,Bogotá,Usaquén,3,147,303258,Residencial
PROP02018,Departamento,Bogotá,Chapinero,3,135,384885,Residencial
PROP02019,Departamento,Bogotá,Chicó,3,124,472258,Residencial
PROP02020,Departamento,Bogotá,Santa Bárbara,1,66,238714,Residencial
PROP02021,Comercial,Bogotá,Cedritos,0,253,1171613,Comercial
PROP02022,Departamento,Bogotá,Santa Bárbara,2,162,353680,Residencial
PROP02023,Departamento,Bogotá,Santa Bárbara,3,165,420843,Residencial
PROP02024,Departamento,Bogotá,Rosales,4,64,133041,Residencial
PROP02025,Departamento,Ciudad de México,Del Valle,1,109,376948,Residencial
PROP02026,Departamento,Ciudad de México,Interlomas,4,81,256215,Residencial
PROP02027,Departamento,Bogotá,Chicó,3,89,363141,Residencial
PROP02028,Departamento,Bogotá,Salitre,2,140,281708,Residencial
PROP02029,Casa,Ciudad de México,Del Valle,4,235,780983,Residencial
PROP02030,Comercial,Bogotá,Salitre,0,441,2663448,Comercial
PROP02031,Departamento,Ciudad de México,Coyoacán,4,95,347707,Residencial
PROP02032,Departamento,Bogotá,Chicó,1,127,390115,Residencial
PROP02033,Casa,Ciudad de México,Del Valle,4,387,1299992,Residencial
PROP02034,Casa,Ciudad de México,Reforma,4,370,1750032,Residencial
PROP02035,Departamento,Ciudad de México,Reforma,2,81,202603,Residencial
PROP02036,Comercial,Bogotá,Usaquén,0,200,883112,Comercial
PROP02037,Departamento,Ciudad de México,Del Valle,3,48,237706,Residencial
PROP02038,Departamento,Ciudad de México,Santa Fe,3,82,365218,Residencial
PROP02039,Casa,Ciudad de México,San Ángel,3,303,1066291,Residencial
PROP02040,Comercial,Bogotá,Usaquén,0,568,3303187,Comercial
PROP02041,Casa,Ciudad de México,Lomas de Chapultepec,3,282,1060529,Residencial
PROP02042,Departamento,Bogotá,Santa Bárbara,2,74,181903,Residencial
PROP02043,Departamento,Bogotá,Rosales,1,48,179928,Residencial
PROP02044,Departamento,Ciudad de México,Roma Norte,2,48,233981,Residencial
PROP02045,Departamento,Bogotá,Usaquén,3,144,359345,Residencial
PROP02046,Casa,Ciudad de México,Polanco,4,281,875870,Residencial
PROP02047,Casa,Ciudad de México,Lomas de Chapultepec,3,371,2124441,Residencial
PROP02048,Casa,Bogotá,Cedritos,3,147,559996,Residencial
PROP02049,Comercial,Ciudad de México,Interlomas,0,566,3026665,Comercial
PROP02050,Departamento,Ciudad de México,Coyoacán,1,52,226514,Residencial
PROP02051,Casa,Bogotá,Rosales,5,287,637567,Residencial
PROP02052,Casa,Ciudad de México,Roma Norte,3,399,1706038,Residencial
PROP02053,Departamento,Bogotá,Salitre,2,102,331553,Residencial
PROP02054,Casa,Bogotá,Zona T,2,288,996133,Residencial
PROP02055,Departamento,Bogotá,Salitre,2,88,319887,Residencial
PROP02056,Casa,Bogotá,Rosales,3,189,485604,Residencial
PROP02057,Departamento,Bogotá,Chicó,3,124,471440,Residencial
PROP02058,Departamento,Ciudad de México,San Ángel,1,112,346238,Residencial
PROP02059,Casa,Ciudad de México,Reforma,4,279,994348,Residencial
PROP02060,Casa,Bogotá,Santa Bárbara,3,298,831549,Residencial
PROP02061,Departamento,Bogotá,Santa Bárbara,3,120,380659,Residencial
PROP02062,Departamento,Ciudad de México,Lomas de Chapultepec,2,154,846349,Residencial
PROP02063,Departamento,Bogotá,Santa Bárbara,2,66,203668,Residencial
PROP02064,Departamento,Bogotá,Chapinero,1,89,347316,Residencial
PROP02065,Casa,Bogotá,Usaquén,3,349,1601134,Residencial
PROP02066,Comercial,Bogotá,Cedritos,0,504,2707279,Comercial
PROP02067,Departamento,Bogotá,El Poblado,2,55,233517,Residencial
PROP02068,Casa,Ciudad de México,San Ángel,3,373,1726042,Residencial
PROP02069,Departamento,Ciudad de México,Santa Fe,3,64,162151,Residencial
PROP02070,Casa,Bogotá,Rosales,6,260,972584,Residencial
PROP02071,Departamento,Bogotá,Zona T,2,178,693777,Residencial
PROP02072,Departamento,Bogotá,Salitre,2,139,451029,Residencial
PROP02073,Casa,Ciudad de México,Polanco,3,285,1469335,Residencial
PROP02074,Departamento,Ciudad de México,Polanco,3,49,192906,Residencial
PROP02075,Casa,Ciudad de México,Lomas de Chapultepec,4,392,1921924,Residencial
PROP02076,Casa,Ciudad de México,San Ángel,5,313,1370919,Residencial
PROP02077,Departamento,Bogotá,Zona T,3,126,354727,Residencial
PROP02078,Departamento,Ciudad de México,San Ángel,2,91,364438,Residencial
PROP02079,Casa,Bogotá,La Candelaria,4,239,526780,Residencial
PROP02080,Casa,Bogotá,El Poblado,2,156,369561,Residencial
PROP02081,Departamento,Ciudad de México,Polanco,2,154,673003,Residencial
PROP02082,Departamento,Bogotá,Usaquén,3,162,633625,Residencial
PROP02083,Casa,Ciudad de México,Coyoacán,2,121,532566,Residencial
PROP02084,Departamento,Bogotá,Chicó,2,52,207701,Residencial
PROP02085,Departamento,Ciudad de México,Lomas de Chapultepec,2,57,162118,Residencial
PROP02086,Departamento,Bogotá,Salitre,2,63,224450,Residencial
PROP02087,Comercial,Bogotá,Cedritos,0,126,751667,Comercial
PROP02088,Casa,Ciudad de México,Del Valle,2,174,548325,Residencial
PROP02089,Comercial,Ciudad de México,Polanco,0,102,839554,Comercial
PROP02090,Casa,Ciudad de México,Coyoacán,4,379,2076135,Residencial
PROP02091,Comercial,Ciudad de México,Polanco,0,237,1258303,Comercial
PROP02092,Departamento,Ciudad de México,Interlomas,1,108,479214,Residencial
PROP02093,Casa,Ciudad de México,Reforma,2,281,915762,Residencial
PROP02094,Departamento,Bogotá,Rosales,2,48,176070,Residencial
PROP02095,Casa,Bogotá,Salitre,6,217,618558,Residencial
PROP02096,Departamento,Bogotá,El Poblado,3,56,234210,Residencial
PROP02097,Departamento,Ciudad de México,Lomas de Chapultepec,2,177,631211,Residencial
PROP02098,Casa,Bogotá,Usaquén,3,271,908597,Residencial
PROP02099,Casa,Ciudad de México,Coyoacán,5,163,916175,Residencial
PROP02100,Departamento,Ciudad de México,Reforma,1,126,648037,Residencial
PROP02101,Casa,Ciudad de México,San Ángel,4,342,1978112,Residencial
PROP02102,Departamento,Bogotá,El Poblado,1,82,334224,Residencial
PROP02103,Departamento,Bogotá,La Candelaria,1,145,365739,Residencial
PROP02104,Casa,Ciudad de México,Interlomas,4,214,870897,Residencial
PROP02105,Departamento,Bogotá,Zona T,1,123,299463,Residencial
PROP02106,Comercial,Bogotá,Usaquén,0,136,764447,Comercial
PROP02107,Departamento,Bogotá,Chicó,1,61,121820,Residencial
PROP02108,Casa,Bogotá,Usaquén,5,367,853607,Residencial
PROP02109,Casa,Bogotá,Cedritos,6,125,461040,Residencial
PROP02110,Departamento,Ciudad de México,Del Valle,1,92,293167,Residencial
